"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2010","Finland","Chain linked volumes (2005), million euro","Imports of services","18,248.0",""
"2010","Finland","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2010","Finland","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2010","Finland","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2010","Sweden","Chain linked volumes (2005), million euro","Gross domestic product at market prices","338,843.0",""
"2010","Sweden","Chain linked volumes (2005), million euro","Final consumption expenditure","243,777.6",""
"2010","Sweden","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","83,465.2",""
"2010","Sweden","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","60,248.5",""
"2010","Sweden","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","160,328.8",""
"2010","Sweden","Chain linked volumes (2005), million euro","Final consumption expenditure of households","155,592.1",""
"2010","Sweden","Chain linked volumes (2005), million euro","Gross capital formation","77,776.8",""
"2010","Sweden","Chain linked volumes (2005), million euro","Gross fixed capital formation","75,699.1",""
"2010","Sweden","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2010","Sweden","Chain linked volumes (2005), million euro","Exports of services","41,351.3",""
"2010","Sweden","Chain linked volumes (2005), million euro","Imports of services","37,209.5",""
"2010","Sweden","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2010","Sweden","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2010","Sweden","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Gross domestic product at market prices","2,061,913.1",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Final consumption expenditure","1,773,446.8",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","419,046.4",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","256,975.8",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","1,353,876.5",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Final consumption expenditure of households","1,295,682.3",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Gross capital formation","331,383.7",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Gross fixed capital formation","317,515.4","d"
"2010","United Kingdom","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Exports of services","212,766.3",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Imports of services","140,150.7",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2010","United Kingdom","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2010","Iceland","Chain linked volumes (2005), million euro","Gross domestic product at market prices","14,148.5",""
"2010","Iceland","Chain linked volumes (2005), million euro","Final consumption expenditure","10,487.7",""
"2010","Iceland","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","3,441.0",""
"2010","Iceland","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government",":",""
"2010","Iceland","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","7,036.6",""
"2010","Iceland","Chain linked volumes (2005), million euro","Final consumption expenditure of households","6,749.6",""
"2010","Iceland","Chain linked volumes (2005), million euro","Gross capital formation","1,679.9",""
"2010","Iceland","Chain linked volumes (2005), million euro","Gross fixed capital formation","1,680.6",""
"2010","Iceland","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2010","Iceland","Chain linked volumes (2005), million euro","Exports of services","2,407.9",""
"2010","Iceland","Chain linked volumes (2005), million euro","Imports of services","1,476.2",""
"2010","Iceland","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2010","Iceland","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2010","Iceland","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Gross domestic product at market prices",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Final consumption expenditure",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Final consumption expenditure of general government",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Final consumption expenditure of households",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Gross capital formation",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Gross fixed capital formation",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Exports of services",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Imports of services",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2010","Liechtenstein","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2010","Norway","Chain linked volumes (2005), million euro","Gross domestic product at market prices","260,469.0",""
"2010","Norway","Chain linked volumes (2005), million euro","Final consumption expenditure","176,344.7",""
"2010","Norway","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","54,724.6",""
"2010","Norway","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","36,832.6",""
"2010","Norway","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","121,553.6",""
"2010","Norway","Chain linked volumes (2005), million euro","Final consumption expenditure of households","116,780.3",""
"2010","Norway","Chain linked volumes (2005), million euro","Gross capital formation","62,716.8",""
"2010","Norway","Chain linked volumes (2005), million euro","Gross fixed capital formation","54,517.7",""
"2010","Norway","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2010","Norway","Chain linked volumes (2005), million euro","Exports of services","27,152.6",""
"2010","Norway","Chain linked volumes (2005), million euro","Imports of services","28,110.4",""
"2010","Norway","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2010","Norway","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2010","Norway","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2010","Switzerland","Chain linked volumes (2005), million euro","Gross domestic product at market prices","366,109.6",""
"2010","Switzerland","Chain linked volumes (2005), million euro","Final consumption expenditure","244,473.8",""
"2010","Switzerland","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","41,354.1",""
"2010","Switzerland","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","19,903.0",""
"2010","Switzerland","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","203,115.5",""
"2010","Switzerland","Chain linked volumes (2005), million euro","Final consumption expenditure of households","196,902.6",""
"2010","Switzerland","Chain linked volumes (2005), million euro","Gross capital formation","83,166.6",""
